date,value,series_id,indicator_name,unit,geography,geo_level,source
2020-11-01,23337.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2020-11-01,2696.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2020-11-01,27112.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2020-11-01,12118.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2020-11-01,7321.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2020-11-01,20602.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2020-11-01,8706.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2020-11-01,554.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2020-11-01,142733.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2020-12-01,12153.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2020-12-01,8718.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2020-12-01,2712.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2020-12-01,23334.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2020-12-01,557.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2020-12-01,142548.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2020-12-01,7357.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2020-12-01,27158.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2020-12-01,20770.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-01-01,20922.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-01-01,12142.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-01-01,2747.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-01-01,23362.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-01-01,27201.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-01-01,8722.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-01-01,142863.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-01-01,7362.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-01-01,549.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-02-01,7278.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-02-01,23413.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-02-01,20999.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-02-01,27277.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-02-01,8718.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-02-01,143380.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-02-01,12172.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-02-01,539.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-02-01,2764.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-03-01,2770.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-03-01,7399.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-03-01,27423.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-03-01,12229.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-03-01,23536.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-03-01,8736.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-03-01,553.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-03-01,21109.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-03-01,144232.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-04-01,8750.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-04-01,7400.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-04-01,555.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-04-01,23584.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-04-01,2796.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-04-01,27387.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-04-01,12193.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-04-01,144587.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-04-01,21103.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-05-01,21176.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-05-01,2816.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-05-01,7391.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-05-01,557.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-05-01,8761.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-05-01,12216.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-05-01,27431.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-05-01,145065.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-05-01,23616.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-06-01,7393.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-06-01,559.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-06-01,8773.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-06-01,21257.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-06-01,145820.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-06-01,23642.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-06-01,27571.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-06-01,2824.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-06-01,12247.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-07-01,27652.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-07-01,146762.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-07-01,2881.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-07-01,12305.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-07-01,561.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-07-01,21418.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-07-01,7425.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-07-01,23684.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-07-01,8808.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-08-01,565.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-08-01,2903.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-08-01,147314.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-08-01,7432.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-08-01,27703.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-08-01,12353.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-08-01,21535.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-08-01,23708.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-08-01,8826.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-09-01,23705.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-09-01,566.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-09-01,27832.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-09-01,147771.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-09-01,7484.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-09-01,8851.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-09-01,12393.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-09-01,2917.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-09-01,21636.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-10-01,12453.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-10-01,2938.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-10-01,569.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-10-01,27988.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-10-01,23800.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-10-01,21873.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-10-01,148572.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-10-01,7518.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-10-01,8879.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-11-01,22019.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2021-11-01,23845.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-11-01,7562.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-11-01,12498.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-11-01,8911.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-11-01,149230.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2021-11-01,28151.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-11-01,572.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-11-01,2957.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2021-12-01,12537.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2021-12-01,7595.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2021-12-01,28262.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2021-12-01,23886.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2021-12-01,8938.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2021-12-01,577.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2021-12-01,22129.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
